API5,FIPS5,STATE,COUNTY,LATITUDE,LONGITUDE,STATE_NAME
32041,37041,NC,CHOWAN,36.128979,-76.602752,NORTH CAROLINA
32043,37043,NC,CLAY,35.052997,-83.752264,NORTH CAROLINA
32045,37045,NC,CLEVELAND,35.33463,-81.557114,NORTH CAROLINA
32047,37047,NC,COLUMBUS,34.261602,-78.639308,NORTH CAROLINA
32049,37049,NC,CRAVEN,35.116829,-77.08132,NORTH CAROLINA
32051,37051,NC,CUMBERLAND,35.050192,-78.828719,NORTH CAROLINA
32053,37053,NC,CURRITUCK,36.372174,-75.941224,NORTH CAROLINA
32055,37055,NC,DARE,35.606269,-75.767536,NORTH CAROLINA
32057,37057,NC,DAVIDSON,35.795131,-80.207107,NORTH CAROLINA
32059,37059,NC,DAVIE,35.929355,-80.542552,NORTH CAROLINA
32061,37061,NC,DUPLIN,34.934403,-77.933543,NORTH CAROLINA
32063,37063,NC,DURHAM,36.033822,-78.87812,NORTH CAROLINA
32065,37065,NC,EDGECOMBE,35.917051,-77.602662,NORTH CAROLINA
32067,37067,NC,FORSYTH,36.132466,-80.256961,NORTH CAROLINA
32069,37069,NC,FRANKLIN,36.088241,-78.28309,NORTH CAROLINA
32071,37071,NC,GASTON,35.293344,-81.177256,NORTH CAROLINA
32073,37073,NC,GATES,36.442135,-76.702355,NORTH CAROLINA
32075,37075,NC,GRAHAM,35.348364,-83.830915,NORTH CAROLINA
32077,37077,NC,GRANVILLE,36.299884,-78.657634,NORTH CAROLINA
32079,37079,NC,GREENE,35.481959,-77.681688,NORTH CAROLINA
32081,37081,NC,GUILFORD,36.079065,-79.788665,NORTH CAROLINA
32083,37083,NC,HALIFAX,36.251438,-77.644842,NORTH CAROLINA
32085,37085,NC,HARNETT,35.368635,-78.87161,NORTH CAROLINA
32087,37087,NC,HAYWOOD,35.557099,-82.972823,NORTH CAROLINA
32089,37089,NC,HENDERSON,35.336415,-82.479741,NORTH CAROLINA
32091,37091,NC,HERTFORD,36.363517,-76.981616,NORTH CAROLINA
32093,37093,NC,HOKE,35.017233,-79.241964,NORTH CAROLINA
32095,37095,NC,HYDE,35.408157,-76.153687,NORTH CAROLINA
32097,37097,NC,IREDELL,35.806355,-80.874539,NORTH CAROLINA
32099,37099,NC,JACKSON,35.279929,-83.122478,NORTH CAROLINA
32101,37101,NC,JOHNSTON,35.5134,-78.367311,NORTH CAROLINA
32103,37103,NC,JONES,35.032268,-77.356195,NORTH CAROLINA
32105,37105,NC,LEE,35.476336,-79.172117,NORTH CAROLINA
32107,37107,NC,LENOIR,35.240068,-77.63551,NORTH CAROLINA
32109,37109,NC,LINCOLN,35.488491,-81.226892,NORTH CAROLINA
32111,37111,NC,MCDOWELL,35.682232,-82.048029,NORTH CAROLINA
32113,37113,NC,MACON,35.152959,-83.421901,NORTH CAROLINA
32115,37115,NC,MADISON,35.864078,-82.712731,NORTH CAROLINA
32117,37117,NC,MARTIN,35.847301,-77.119602,NORTH CAROLINA
32119,37119,NC,MECKLENBURG,35.246862,-80.833832,NORTH CAROLINA
32121,37121,NC,MITCHELL,36.013102,-82.163554,NORTH CAROLINA
32123,37123,NC,MONTGOMERY,35.334415,-79.906602,NORTH CAROLINA
32125,37125,NC,MOORE,35.308272,-79.492725,NORTH CAROLINA
32127,37127,NC,NASH,35.965945,-77.987555,NORTH CAROLINA
32129,37129,NC,NEW HANOVER,34.183442,-77.864209,NORTH CAROLINA
32131,37131,NC,NORTHAMPTON,36.421774,-77.398352,NORTH CAROLINA
32133,37133,NC,ONSLOW,34.763109,-77.499469,NORTH CAROLINA
32135,37135,NC,ORANGE,36.062526,-79.120034,NORTH CAROLINA
32137,37137,NC,PAMLICO,35.147575,-76.665268,NORTH CAROLINA
32139,37139,NC,PASQUOTANK,36.265184,-76.260696,NORTH CAROLINA
32141,37141,NC,PENDER,34.512556,-77.888106,NORTH CAROLINA
32143,37143,NC,PERQUIMANS,36.180897,-76.403244,NORTH CAROLINA
32145,37145,NC,PERSON,36.386336,-78.965644,NORTH CAROLINA
32147,37147,NC,PITT,35.592965,-77.373138,NORTH CAROLINA
32149,37149,NC,POLK,35.277901,-82.167621,NORTH CAROLINA
32151,37151,NC,RANDOLPH,35.709915,-79.806215,NORTH CAROLINA
32153,37153,NC,RICHMOND,35.004636,-79.755695,NORTH CAROLINA
32155,37155,NC,ROBESON,34.63921,-79.100881,NORTH CAROLINA
32157,37157,NC,ROCKINGHAM,36.381806,-79.782754,NORTH CAROLINA
32159,37159,NC,ROWAN,35.641329,-80.521722,NORTH CAROLINA
32161,37161,NC,RUTHERFORD,35.402747,-81.919582,NORTH CAROLINA
32163,37163,NC,SAMPSON,34.989298,-78.371174,NORTH CAROLINA
32165,37165,NC,SCOTLAND,34.840023,-79.477337,NORTH CAROLINA
32167,37167,NC,STANLY,35.310449,-80.254374,NORTH CAROLINA
32169,37169,NC,STOKES,36.393506,-80.266199,NORTH CAROLINA
32171,37171,NC,SURRY,36.415416,-80.686463,NORTH CAROLINA
32173,37173,NC,SWAIN,35.568849,-83.465614,NORTH CAROLINA
32175,37175,NC,TRANSYLVANIA,35.210079,-82.816653,NORTH CAROLINA
32177,37177,NC,TYRRELL,35.87042,-76.165345,NORTH CAROLINA
32179,37179,NC,UNION,34.991817,-80.530435,NORTH CAROLINA
32181,37181,NC,VANCE,36.365481,-78.405434,NORTH CAROLINA
32183,37183,NC,WAKE,35.789846,-78.650624,NORTH CAROLINA
32185,37185,NC,WARREN,36.398105,-78.099899,NORTH CAROLINA
32187,37187,NC,WASHINGTON,35.844713,-76.572291,NORTH CAROLINA
32189,37189,NC,WATAUGA,36.235368,-81.709888,NORTH CAROLINA
32191,37191,NC,WAYNE,35.35419,-78.00867,NORTH CAROLINA
32193,37193,NC,WILKES,36.208883,-81.166095,NORTH CAROLINA
32195,37195,NC,WILSON,35.700357,-77.921598,NORTH CAROLINA
32197,37197,NC,YADKIN,36.158765,-80.665164,NORTH CAROLINA
32199,37199,NC,YANCEY,35.889455,-82.304119,NORTH CAROLINA
32219,,NC,BRNSWK O,,,NORTH CAROLINA
32231,,NC,CARTRT O,,,NORTH CAROLINA
32253,,NC,CURTCK O,,,NORTH CAROLINA
32255,,NC,DARE O,,,NORTH CAROLINA
32295,,NC,HYDE O,,,NORTH CAROLINA
32329,,NC,NW HNR O,,,NORTH CAROLINA
32333,,NC,ONSLOW O,,,NORTH CAROLINA
32341,,NC,PENDER O,,,NORTH CAROLINA
33001,38001,ND,ADAMS,46.096815,-102.533198,NORTH DAKOTA
33003,38003,ND,BARNES,46.94255,-98.070195,NORTH DAKOTA
33005,38005,ND,BENSON,48.071743,-99.351152,NORTH DAKOTA
33007,38007,ND,BILLINGS,47.007044,-103.364016,NORTH DAKOTA
33009,38009,ND,BOTTINEAU,48.794412,-100.831257,NORTH DAKOTA
33011,38011,ND,BOWMAN,46.110144,-103.505943,NORTH DAKOTA
33013,38013,ND,BURKE,48.786453,-102.520087,NORTH DAKOTA
33015,38015,ND,BURLEIGH,46.971843,-100.462001,NORTH DAKOTA
33017,38017,ND,CASS,46.927003,-97.252375,NORTH DAKOTA
33019,38019,ND,CAVALIER,48.768439,-98.46379,NORTH DAKOTA
33021,38021,ND,DICKEY,46.107756,-98.496518,NORTH DAKOTA
33023,38023,ND,DIVIDE,48.814754,-103.509326,NORTH DAKOTA
33025,38025,ND,DUNN,47.354575,-102.612372,NORTH DAKOTA
33027,38027,ND,EDDY,47.723436,-98.900474,NORTH DAKOTA
33029,38029,ND,EMMONS,46.284255,-100.237842,NORTH DAKOTA
33031,38031,ND,FOSTER,47.471431,-98.872876,NORTH DAKOTA
33033,38033,ND,GOLDEN VALLEY,46.938924,-103.844612,NORTH DAKOTA
33035,38035,ND,GRAND FORKS,47.926003,-97.450851,NORTH DAKOTA
33037,38037,ND,GRANT,46.357827,-101.639049,NORTH DAKOTA
33039,38039,ND,GRIGGS,47.456334,-98.232286,NORTH DAKOTA
33041,38041,ND,HETTINGER,46.435704,-102.454238,NORTH DAKOTA
33043,38043,ND,KIDDER,46.938273,-99.731198,NORTH DAKOTA
33045,38045,ND,LAMOURE,46.464195,-98.526057,NORTH DAKOTA
33047,38047,ND,LOGAN,46.469278,-99.504585,NORTH DAKOTA
33049,38049,ND,MCHENRY,48.233842,-100.633267,NORTH DAKOTA
33051,38051,ND,MCINTOSH,46.117034,-99.443041,NORTH DAKOTA
33053,38053,ND,MCKENZIE,47.742475,-103.403215,NORTH DAKOTA
33055,38055,ND,MCLEAN,47.530459,-101.353087,NORTH DAKOTA
33057,38057,ND,MERCER,47.307147,-101.833328,NORTH DAKOTA
33059,38059,ND,MORTON,46.710819,-101.298265,NORTH DAKOTA
33061,38061,ND,MOUNTRAIL,48.210291,-102.364756,NORTH DAKOTA
33063,38063,ND,NELSON,47.918667,-98.204428,NORTH DAKOTA
33065,38065,ND,OLIVER,47.118079,-101.33142,NORTH DAKOTA
33067,38067,ND,PEMBINA,48.766896,-97.545405,NORTH DAKOTA
33069,38069,ND,PIERCE,48.238883,-99.966497,NORTH DAKOTA
33071,38071,ND,RAMSEY,48.266163,-98.739031,NORTH DAKOTA
33073,38073,ND,RANSOM,46.449276,-97.647554,NORTH DAKOTA
33075,38075,ND,RENVILLE,48.712781,-101.658152,NORTH DAKOTA
33077,38077,ND,RICHLAND,46.265219,-96.93796,NORTH DAKOTA
33079,38079,ND,ROLETTE,48.768271,-99.840463,NORTH DAKOTA
33081,38081,ND,SARGENT,46.108206,-97.63003,NORTH DAKOTA
33083,38083,ND,SHERIDAN,47.581359,-100.330986,NORTH DAKOTA
33085,38085,ND,SIOUX,46.110618,-101.061284,NORTH DAKOTA
33087,38087,ND,SLOPE,46.445834,-103.462462,NORTH DAKOTA
33089,38089,ND,STARK,46.817031,-102.662026,NORTH DAKOTA
33091,38091,ND,STEELE,47.451062,-97.71892,NORTH DAKOTA
33093,38093,ND,STUTSMAN,46.972223,-98.956123,NORTH DAKOTA
33095,38095,ND,TOWNER,48.682183,-99.248158,NORTH DAKOTA
33097,38097,ND,TRAILL,47.446215,-97.164754,NORTH DAKOTA
33099,38099,ND,WALSH,48.376979,-97.72223,NORTH DAKOTA
33101,38101,ND,WARD,48.216686,-101.540537,NORTH DAKOTA
33103,38103,ND,WELLS,47.580881,-99.682254,NORTH DAKOTA
33105,38105,ND,WILLIAMS,48.355765,-103.501333,NORTH DAKOTA
34001,39001,OH,ADAMS,38.834468,-83.478082,OHIO
34003,39003,OH,ALLEN,40.771627,-84.106103,OHIO
34005,39005,OH,ASHLAND,40.843273,-82.270127,OHIO
34007,39007,OH,ASHTABULA,41.906637,-80.745592,OHIO
34009,39009,OH,ATHENS,39.332604,-82.045844,OHIO
34011,39011,OH,AUGLAIZE,40.561309,-84.224018,OHIO
34013,39013,OH,BELMONT,40.017682,-80.967727,OHIO
34015,39015,OH,BROWN,38.931377,-83.866772,OHIO
34017,39017,OH,BUTLER,39.439747,-84.565734,OHIO
34019,39019,OH,CARROLL,40.579884,-81.090787,OHIO
34021,39021,OH,CHAMPAIGN,40.132775,-83.767604,OHIO
34023,39023,OH,CLARK,39.917032,-83.783676,OHIO
34025,39025,OH,CLERMONT,39.052084,-84.149614,OHIO
34027,39027,OH,CLINTON,39.429004,-83.795048,OHIO
34029,39029,OH,COLUMBIANA,40.770073,-80.778455,OHIO
34031,39031,OH,COSHOCTON,40.29671,-81.930109,OHIO
34033,39033,OH,CRAWFORD,40.848524,-82.924783,OHIO
34035,39035,OH,CUYAHOGA,41.760392,-81.724217,OHIO
34037,39037,OH,DARKE,40.131542,-84.621248,OHIO
34039,39039,OH,DEFIANCE,41.321679,-84.486433,OHIO
34041,39041,OH,DELAWARE,40.278941,-83.007462,OHIO
34043,39043,OH,ERIE,41.554006,-82.525897,OHIO
34045,39045,OH,FAIRFIELD,39.75262,-82.627329,OHIO
34047,39047,OH,FAYETTE,39.555246,-83.461893,OHIO
34049,39049,OH,FRANKLIN,39.969575,-83.006865,OHIO
34051,39051,OH,FULTON,41.597264,-84.124267,OHIO
34053,39053,OH,GALLIA,38.817046,-82.301746,OHIO
34055,39055,OH,GEAUGA,41.499322,-81.173505,OHIO
34057,39057,OH,GREENE,39.687479,-83.894894,OHIO
34059,39059,OH,GUERNSEY,40.056665,-81.497875,OHIO
34061,39061,OH,HAMILTON,39.196927,-84.544187,OHIO
34063,39063,OH,HANCOCK,41.000471,-83.666034,OHIO
34065,39065,OH,HARDIN,40.660415,-83.664077,OHIO
34067,39067,OH,HARRISON,40.292318,-81.091565,OHIO
34069,39069,OH,HENRY,41.331584,-84.0689,OHIO
34071,39071,OH,HIGHLAND,39.184422,-83.601359,OHIO
34073,39073,OH,HOCKING,39.490342,-82.483447,OHIO
34075,39075,OH,HOLMES,40.565597,-81.930001,OHIO
34077,39077,OH,HURON,41.14508,-82.594641,OHIO
34079,39079,OH,JACKSON,39.013477,-82.614142,OHIO
34081,39081,OH,JEFFERSON,40.399384,-80.763527,OHIO
34083,39083,OH,KNOX,40.40362,-82.422393,OHIO
34085,39085,OH,LAKE,41.924116,-81.392643,OHIO
34087,39087,OH,LAWRENCE,38.603866,-82.517186,OHIO
34089,39089,OH,LICKING,40.091505,-82.483435,OHIO
34091,39091,OH,LOGAN,40.387553,-83.766343,OHIO
34093,39093,OH,LORAIN,41.438805,-82.179722,OHIO
34095,39095,OH,LUCAS,41.682321,-83.468903,OHIO
34097,39097,OH,MADISON,39.896607,-83.400885,OHIO
34099,39099,OH,MAHONING,41.01088,-80.770396,OHIO
34101,39101,OH,MARION,40.588034,-83.168803,OHIO
34103,39103,OH,MEDINA,41.116174,-81.899764,OHIO
34105,39105,OH,MEIGS,39.089807,-82.028397,OHIO
34107,39107,OH,MERCER,40.535333,-84.632059,OHIO
34109,39109,OH,MIAMI,40.053326,-84.228413,OHIO
34111,39111,OH,MONROE,39.726253,-81.090987,OHIO
34113,39113,OH,MONTGOMERY,39.753736,-84.290591,OHIO
34115,39115,OH,MORGAN,39.624946,-81.861697,OHIO
34117,39117,OH,MORROW,40.525266,-82.797729,OHIO
34119,39119,OH,MUSKINGUM,39.966046,-81.943506,OHIO
34121,39121,OH,NOBLE,39.767232,-81.452512,OHIO
34123,39123,OH,OTTAWA,41.545495,-83.012613,OHIO
34125,39125,OH,PAULDING,41.118948,-84.582125,OHIO
34127,39127,OH,PERRY,39.743187,-82.237952,OHIO
34129,39129,OH,PICKAWAY,39.648947,-83.052827,OHIO
34131,39131,OH,PIKE,39.07136,-83.052909,OHIO
34133,39133,OH,PORTAGE,41.168837,-81.197042,OHIO
34135,39135,OH,PREBLE,39.73881,-84.644758,OHIO
34137,39137,OH,PUTNAM,41.024533,-84.129879,OHIO
34139,39139,OH,RICHLAND,40.774159,-82.542781,OHIO
34141,39141,OH,ROSS,39.323818,-83.059581,OHIO
34143,39143,OH,SANDUSKY,41.355319,-83.142776,OHIO
34145,39145,OH,SCIOTO,38.814889,-82.998675,OHIO
34147,39147,OH,SENECA,41.119992,-83.127547,OHIO
34149,39149,OH,SHELBY,40.33668,-84.204142,OHIO
34151,39151,OH,STARK,40.814131,-81.365667,OHIO
34153,39153,OH,SUMMIT,41.121851,-81.534936,OHIO
34155,39155,OH,TRUMBULL,41.305911,-80.768701,OHIO
34157,39157,OH,TUSCARAWAS,40.447448,-81.471157,OHIO
34159,39159,OH,UNION,40.295901,-83.367042,OHIO
34161,39161,OH,VAN WERT,40.85552,-84.585775,OHIO
34163,39163,OH,VINTON,39.252042,-82.485961,OHIO
34165,39165,OH,WARREN,39.425652,-84.169906,OHIO
34167,39167,OH,WASHINGTON,39.450684,-81.490653,OHIO
34169,39169,OH,WAYNE,40.829661,-81.887194,OHIO
34171,39171,OH,WILLIAMS,41.564958,-84.584323,OHIO
34173,39173,OH,WOOD,41.360183,-83.622682,OHIO
34175,39175,OH,WYANDOT,40.839782,-83.313681,OHIO
34534,,OH,LK ERIE,,,OHIO
35001,40001,OK,ADAIR,35.898043,-94.651026,OKLAHOMA
35003,40003,OK,ALFALFA,36.729703,-98.323445,OKLAHOMA
35005,40005,OK,ATOKA,34.392469,-96.036558,OKLAHOMA
35007,40007,OK,BEAVER,36.748334,-100.483056,OKLAHOMA
35009,40009,OK,BECKHAM,35.270601,-99.690057,OKLAHOMA
35011,40011,OK,BLAINE,35.877782,-98.428934,OKLAHOMA
35013,40013,OK,BRYAN,33.964004,-96.264137,OKLAHOMA
35015,40015,OK,CADDO,35.16792,-98.381045,OKLAHOMA
35017,40017,OK,CANADIAN,35.54341,-97.979844,OKLAHOMA
35019,40019,OK,CARTER,34.251848,-97.287927,OKLAHOMA
35021,40021,OK,CHEROKEE,35.904367,-94.996796,OKLAHOMA
35023,40023,OK,CHOCTAW,34.027645,-95.554208,OKLAHOMA
35025,40025,OK,CIMARRON,36.74839,-102.517698,OKLAHOMA
35027,40027,OK,CLEVELAND,35.206376,-97.323088,OKLAHOMA
35029,40029,OK,COAL,34.582861,-96.288039,OKLAHOMA
35031,40031,OK,COMANCHE,34.662628,-98.476597,OKLAHOMA
35033,40033,OK,COTTON,34.290676,-98.373438,OKLAHOMA
35035,40035,OK,CRAIG,36.76389,-95.201553,OKLAHOMA
35037,40037,OK,CREEK,35.907732,-96.379793,OKLAHOMA
35039,40039,OK,CUSTER,35.645601,-98.997386,OKLAHOMA
35041,40041,OK,DELAWARE,36.393375,-94.808217,OKLAHOMA
35043,40043,OK,DEWEY,35.97796,-99.014385,OKLAHOMA
35045,40045,OK,ELLIS,36.224258,-99.750139,OKLAHOMA
35047,40047,OK,GARFIELD,36.378273,-97.787729,OKLAHOMA
35049,40049,OK,GARVIN,34.70935,-97.312723,OKLAHOMA
35051,40051,OK,GRADY,35.021058,-97.88689,OKLAHOMA
35053,40053,OK,GRANT,36.788254,-97.788151,OKLAHOMA
35055,40055,OK,GREER,34.933853,-99.552968,OKLAHOMA
35057,40057,OK,HARMON,34.745971,-99.844194,OKLAHOMA
35059,40059,OK,HARPER,36.80035,-99.662805,OKLAHOMA
35061,40061,OK,HASKELL,35.232294,-95.109578,OKLAHOMA
35063,40063,OK,HUGHES,35.052934,-96.251183,OKLAHOMA
35065,40065,OK,JACKSON,34.593949,-99.41221,OKLAHOMA
35067,40067,OK,JEFFERSON,34.105082,-97.83889,OKLAHOMA
35069,40069,OK,JOHNSTON,34.313455,-96.654254,OKLAHOMA
35071,40071,OK,KAY,36.814885,-97.143862,OKLAHOMA
35073,40073,OK,KINGFISHER,35.949431,-97.934568,OKLAHOMA
35075,40075,OK,KIOWA,34.921489,-98.981617,OKLAHOMA
35077,40077,OK,LATIMER,34.875137,-95.272262,OKLAHOMA
35079,40079,OK,LE FLORE,34.897356,-94.695074,OKLAHOMA
35081,40081,OK,LINCOLN,35.703117,-96.881392,OKLAHOMA
35083,40083,OK,LOGAN,35.914151,-97.450764,OKLAHOMA
35085,40085,OK,LOVE,33.957775,-97.245124,OKLAHOMA
35087,40087,OK,MCCLAIN,35.016436,-97.449803,OKLAHOMA
35089,40089,OK,MCCURTAIN,34.117073,-94.766086,OKLAHOMA
35091,40091,OK,MCINTOSH,35.369108,-95.671787,OKLAHOMA
35093,40093,OK,MAJOR,36.313119,-98.542015,OKLAHOMA
35095,40095,OK,MARSHALL,34.027007,-96.770533,OKLAHOMA
35097,40097,OK,MAYES,36.303804,-95.235638,OKLAHOMA
35099,40099,OK,MURRAY,34.485766,-97.071557,OKLAHOMA
35101,40101,OK,MUSKOGEE,35.617551,-95.383911,OKLAHOMA
35103,40103,OK,NOBLE,36.384901,-97.236335,OKLAHOMA
35105,40105,OK,NOWATA,36.789615,-95.613312,OKLAHOMA
35107,40107,OK,OKFUSKEE,35.466804,-96.327762,OKLAHOMA
35109,40109,OK,OKLAHOMA,35.554611,-97.409401,OKLAHOMA
35111,40111,OK,OKMULGEE,35.646879,-95.96458,OKLAHOMA
35113,40113,OK,OSAGE,36.624299,-96.408112,OKLAHOMA
35115,40115,OK,OTTAWA,36.835764,-94.802681,OKLAHOMA
35117,40117,OK,PAWNEE,36.313704,-96.696669,OKLAHOMA
35119,40119,OK,PAYNE,36.079225,-96.975255,OKLAHOMA
35121,40121,OK,PITTSBURG,34.92554,-95.74813,OKLAHOMA
35123,40123,OK,PONTOTOC,34.721445,-96.69197,OKLAHOMA
35125,40125,OK,POTTAWATOMIE,35.211393,-96.957007,OKLAHOMA
35127,40127,OK,PUSHMATAHA,34.377899,-95.408082,OKLAHOMA
35129,40129,OK,ROGER MILLS,35.708554,-99.741572,OKLAHOMA
35131,40131,OK,ROGERS,36.377794,-95.601383,OKLAHOMA
35133,40133,OK,SEMINOLE,35.158366,-96.602857,OKLAHOMA
35135,40135,OK,SEQUOYAH,35.502435,-94.750757,OKLAHOMA
35137,40137,OK,STEPHENS,34.481361,-97.855607,OKLAHOMA
35139,40139,OK,TEXAS,36.746317,-101.483855,OKLAHOMA
35141,40141,OK,TILLMAN,34.371085,-98.931701,OKLAHOMA
35143,40143,OK,TULSA,36.120318,-95.941813,OKLAHOMA
35145,40145,OK,WAGONER,35.963479,-95.5141,OKLAHOMA
35147,40147,OK,WASHINGTON,36.70438,-95.906155,OKLAHOMA
35149,40149,OK,WASHITA,35.289497,-98.991436,OKLAHOMA
35151,40151,OK,WOODS,36.726984,-98.863649,OKLAHOMA
35153,40153,OK,WOODWARD,36.425619,-99.273661,OKLAHOMA
36001,41001,OR,BAKER,44.703427,-117.691933,OREGON
36003,41003,OR,BENTON,44.493882,-123.424664,OREGON
36005,41005,OR,CLACKAMAS,45.160493,-122.195127,OREGON
36007,41007,OR,CLATSOP,46.024509,-123.705014,OREGON
36009,41009,OR,COLUMBIA,45.941932,-123.081079,OREGON
36011,41011,OR,COOS,43.18591,-124.094133,OREGON
36013,41013,OR,CROOK,44.163054,-120.371585,OREGON
36015,41015,OR,CURRY,42.466439,-124.210929,OREGON
36017,41017,OR,DESCHUTES,43.915118,-121.225575,OREGON
36019,41019,OR,DOUGLAS,43.286328,-123.154476,OREGON
36021,41021,OR,GILLIAM,45.43059,-120.319901,OREGON
36023,41023,OR,GRANT,44.496326,-119.014057,OREGON
36025,41025,OR,HARNEY,43.064449,-118.987169,OREGON
36027,41027,OR,HOOD RIVER,45.511775,-121.655976,OREGON
36029,41029,OR,JACKSON,42.411628,-122.675685,OREGON
36031,41031,OR,JEFFERSON,44.645151,-121.178632,OREGON
36033,41033,OR,JOSEPHINE,42.386981,-123.571626,OREGON
36035,41035,OR,KLAMATH,42.683761,-121.646168,OREGON
36037,41037,OR,LAKE,42.788401,-120.38979,OREGON
36039,41039,OR,LANE,43.928329,-122.89769,OREGON
36041,41041,OR,LINCOLN,44.641061,-123.911212,OREGON
36043,41043,OR,LINN,44.488898,-122.537208,OREGON
36045,41045,OR,MALHEUR,43.188082,-117.604045,OREGON
36047,41047,OR,MARION,44.900898,-122.57626,OREGON
36049,41049,OR,MORROW,45.425496,-119.602311,OREGON
36051,41051,OR,MULTNOMAH,45.547693,-122.417173,OREGON
36053,41053,OR,POLK,44.900375,-123.398673,OREGON
36055,41055,OR,SHERMAN,45.399216,-120.678512,OREGON
36057,41057,OR,TILLAMOOK,45.45589,-123.759299,OREGON
36059,41059,OR,UMATILLA,45.5912,-118.73388,OREGON
36061,41061,OR,UNION,45.304081,-117.999149,OREGON
36063,41063,OR,WALLOWA,45.593753,-117.18558,OREGON
36065,41065,OR,WASCO,45.164536,-121.165069,OREGON
36067,41067,OR,WASHINGTON,45.553542,-123.097615,OREGON
36069,41069,OR,WHEELER,44.736415,-120.026861,OREGON
36071,41071,OR,YAMHILL,45.247827,-123.316399,OREGON
36207,,OR,CLATSP O,,,OREGON
36211,,OR,COOS O,,,OREGON
36215,,OR,CURRY O,,,OREGON
36219,,OR,DOUGLS O,,,OREGON
36239,,OR,LANE O,,,OREGON
36241,,OR,LINCLN O,,,OREGON
36257,,OR,TILMOK O,,,OREGON
37001,42001,PA,ADAMS,39.869471,-77.21773,PENNSYLVANIA
37003,42003,PA,ALLEGHENY,40.469757,-79.980451,PENNSYLVANIA
37005,42005,PA,ARMSTRONG,40.81238,-79.464129,PENNSYLVANIA
37007,42007,PA,BEAVER,40.68414,-80.350721,PENNSYLVANIA
37009,42009,PA,BEDFORD,39.99862,-78.494751,PENNSYLVANIA
37011,42011,PA,BERKS,40.413957,-75.92686,PENNSYLVANIA
37013,42013,PA,BLAIR,40.497922,-78.310636,PENNSYLVANIA
37015,42015,PA,BRADFORD,41.791495,-76.502124,PENNSYLVANIA
37017,42017,PA,BUCKS,40.336887,-75.10706,PENNSYLVANIA
37019,42019,PA,BUTLER,40.913847,-79.918978,PENNSYLVANIA
37021,42021,PA,CAMBRIA,40.510312,-78.710463,PENNSYLVANIA
37023,42023,PA,CAMERON,41.438288,-78.198314,PENNSYLVANIA
37025,42025,PA,CARBON,40.918366,-75.705039,PENNSYLVANIA
37027,42027,PA,CENTRE,40.90916,-77.84783,PENNSYLVANIA
37029,42029,PA,CHESTER,39.973965,-75.749732,PENNSYLVANIA
37031,42031,PA,CLARION,41.198159,-79.420369,PENNSYLVANIA
37033,42033,PA,CLEARFIELD,41.000249,-78.473749,PENNSYLVANIA
37035,42035,PA,CLINTON,41.245301,-77.649141,PENNSYLVANIA
37037,42037,PA,COLUMBIA,41.045517,-76.40426,PENNSYLVANIA
37039,42039,PA,CRAWFORD,41.687876,-80.107795,PENNSYLVANIA
37041,42041,PA,CUMBERLAND,40.164805,-77.263442,PENNSYLVANIA
37043,42043,PA,DAUPHIN,40.412565,-76.792634,PENNSYLVANIA
37045,42045,PA,DELAWARE,39.91667,-75.398786,PENNSYLVANIA
37047,42047,PA,ELK,41.427334,-78.653938,PENNSYLVANIA
37049,42049,PA,ERIE,42.117952,-80.096386,PENNSYLVANIA
37051,42051,PA,FAYETTE,39.918907,-79.640119,PENNSYLVANIA
37053,42053,PA,FOREST,41.513304,-79.249705,PENNSYLVANIA
37055,42055,PA,FRANKLIN,39.926685,-77.724497,PENNSYLVANIA
37057,42057,PA,FULTON,39.91075,-78.122617,PENNSYLVANIA
37059,42059,PA,GREENE,39.847707,-80.225655,PENNSYLVANIA
37061,42061,PA,HUNTINGDON,40.422311,-77.968595,PENNSYLVANIA
37063,42063,PA,INDIANA,40.651432,-79.087545,PENNSYLVANIA
37065,42065,PA,JEFFERSON,41.138028,-79.012419,PENNSYLVANIA
37067,42067,PA,JUNIATA,40.530673,-77.400438,PENNSYLVANIA
37069,42069,PA,LACKAWANNA,41.440284,-75.609666,PENNSYLVANIA
37071,42071,PA,LANCASTER,40.041992,-76.250198,PENNSYLVANIA
37073,42073,PA,LAWRENCE,40.992735,-80.334446,PENNSYLVANIA
37075,42075,PA,LEBANON,40.371559,-76.46487,PENNSYLVANIA
37077,42077,PA,LEHIGH,40.614241,-75.590627,PENNSYLVANIA
37079,42079,PA,LUZERNE,41.172787,-75.976035,PENNSYLVANIA
37081,42081,PA,LYCOMING,41.34362,-77.055225,PENNSYLVANIA
37083,42083,PA,MCKEAN,41.81459,-78.572463,PENNSYLVANIA
37085,42085,PA,MERCER,41.300014,-80.252786,PENNSYLVANIA
37087,42087,PA,MIFFLIN,40.601607,-77.651938,PENNSYLVANIA
37089,42089,PA,MONROE,41.05624,-75.329065,PENNSYLVANIA
37091,42091,PA,MONTGOMERY,40.209999,-75.370201,PENNSYLVANIA
37093,42093,PA,MONTOUR,41.029291,-76.665195,PENNSYLVANIA
37095,42095,PA,NORTHAMPTON,40.752791,-75.307447,PENNSYLVANIA
37097,42097,PA,NORTHUMBERLAND,40.851524,-76.709877,PENNSYLVANIA
37099,42099,PA,PERRY,40.39778,-77.266328,PENNSYLVANIA
37101,42101,PA,PHILADELPHIA,40.009376,-75.133346,PENNSYLVANIA
